Row,Long,Lat,Segment,ObjectID,LHDCode,LHDName,LHDSegment
438,150.9948,-33.3994,1,0,X770,Central Coast,X770.s1
439,150.9934,-33.3975,1,0,X770,Central Coast,X770.s1
440,150.9925,-33.3842,1,0,X770,Central Coast,X770.s1
441,150.9885,-33.3792,1,0,X770,Central Coast,X770.s1
442,150.99,-33.3779,1,0,X770,Central Coast,X770.s1
443,150.9847,-33.3746,1,0,X770,Central Coast,X770.s1
444,150.9843,-33.371,1,0,X770,Central Coast,X770.s1
445,150.9873,-33.3683,1,0,X770,Central Coast,X770.s1
446,150.9866,-33.3664,1,0,X770,Central Coast,X770.s1
447,150.988,-33.367,1,0,X770,Central Coast,X770.s1
448,150.9873,-33.3647,1,0,X770,Central Coast,X770.s1
449,150.9934,-33.3636,1,0,X770,Central Coast,X770.s1
450,151.0004,-33.3505,1,0,X770,Central Coast,X770.s1
451,151.0029,-33.3513,1,0,X770,Central Coast,X770.s1
452,151.004,-33.3498,1,0,X770,Central Coast,X770.s1
453,151.0114,-33.3486,1,0,X770,Central Coast,X770.s1
454,151.0143,-33.353,1,0,X770,Central Coast,X770.s1
455,151.0164,-33.3536,1,0,X770,Central Coast,X770.s1
456,151.0234,-33.3516,1,0,X770,Central Coast,X770.s1
457,151.0245,-33.3496,1,0,X770,Central Coast,X770.s1
458,151.0311,-33.3516,1,0,X770,Central Coast,X770.s1
459,151.0395,-33.3471,1,0,X770,Central Coast,X770.s1
460,151.0422,-33.3433,1,0,X770,Central Coast,X770.s1
461,151.0491,-33.344,1,0,X770,Central Coast,X770.s1
462,151.0515,-33.3409,1,0,X770,Central Coast,X770.s1
463,151.0564,-33.3431,1,0,X770,Central Coast,X770.s1
464,151.0645,-33.3418,1,0,X770,Central Coast,X770.s1
465,151.0668,-33.34,1,0,X770,Central Coast,X770.s1
466,151.0664,-33.3338,1,0,X770,Central Coast,X770.s1
467,151.0702,-33.3329,1,0,X770,Central Coast,X770.s1
468,151.0789,-33.3353,1,0,X770,Central Coast,X770.s1
469,151.0896,-33.3269,1,0,X770,Central Coast,X770.s1
470,151.09,-33.3244,1,0,X770,Central Coast,X770.s1
471,151.0842,-33.3185,1,0,X770,Central Coast,X770.s1
472,151.0904,-33.3157,1,0,X770,Central Coast,X770.s1
473,151.0896,-33.3141,1,0,X770,Central Coast,X770.s1
474,151.091,-33.3126,1,0,X770,Central Coast,X770.s1
475,151.0939,-33.312,1,0,X770,Central Coast,X770.s1
476,151.0945,-33.3085,1,0,X770,Central Coast,X770.s1
477,151.0921,-33.3073,1,0,X770,Central Coast,X770.s1
478,151.0961,-33.2998,1,0,X770,Central Coast,X770.s1
479,151.0936,-33.2959,1,0,X770,Central Coast,X770.s1
480,151.0953,-33.2917,1,0,X770,Central Coast,X770.s1
481,151.0933,-33.2897,1,0,X770,Central Coast,X770.s1
482,151.0938,-33.2847,1,0,X770,Central Coast,X770.s1
483,151.0892,-33.2814,1,0,X770,Central Coast,X770.s1
484,151.0915,-33.2793,1,0,X770,Central Coast,X770.s1
485,151.0897,-33.2755,1,0,X770,Central Coast,X770.s1
486,151.09,-33.2712,1,0,X770,Central Coast,X770.s1
487,151.0869,-33.269,1,0,X770,Central Coast,X770.s1
488,151.0901,-33.2684,1,0,X770,Central Coast,X770.s1
489,151.0947,-33.2618,1,0,X770,Central Coast,X770.s1
490,151.1,-33.2616,1,0,X770,Central Coast,X770.s1
491,151.0969,-33.2593,1,0,X770,Central Coast,X770.s1
492,151.0983,-33.2567,1,0,X770,Central Coast,X770.s1
493,151.0975,-33.2549,1,0,X770,Central Coast,X770.s1
494,151.0997,-33.2532,1,0,X770,Central Coast,X770.s1
495,151.0984,-33.2501,1,0,X770,Central Coast,X770.s1
496,151.1006,-33.2488,1,0,X770,Central Coast,X770.s1
497,151.0994,-33.2453,1,0,X770,Central Coast,X770.s1
498,151.1068,-33.2313,1,0,X770,Central Coast,X770.s1
499,151.1027,-33.2222,1,0,X770,Central Coast,X770.s1
500,151.0987,-33.2207,1,0,X770,Central Coast,X770.s1
501,151.0984,-33.2141,1,0,X770,Central Coast,X770.s1
502,151.0999,-33.2121,1,0,X770,Central Coast,X770.s1
503,151.0983,-33.2027,1,0,X770,Central Coast,X770.s1
504,151.1012,-33.1977,1,0,X770,Central Coast,X770.s1
505,151.0967,-33.1934,1,0,X770,Central Coast,X770.s1
506,151.0995,-33.1845,1,0,X770,Central Coast,X770.s1
507,151.1042,-33.1813,1,0,X770,Central Coast,X770.s1
508,151.1011,-33.1774,1,0,X770,Central Coast,X770.s1
509,151.1006,-33.1708,1,0,X770,Central Coast,X770.s1
510,151.1019,-33.1675,1,0,X770,Central Coast,X770.s1
511,151.1007,-33.1652,1,0,X770,Central Coast,X770.s1
512,151.1058,-33.1514,1,0,X770,Central Coast,X770.s1
513,151.0997,-33.1443,1,0,X770,Central Coast,X770.s1
514,151.1015,-33.1353,1,0,X770,Central Coast,X770.s1
515,151.1077,-33.1279,1,0,X770,Central Coast,X770.s1
516,151.1169,-33.1249,1,0,X770,Central Coast,X770.s1
517,151.1256,-33.1151,1,0,X770,Central Coast,X770.s1
518,151.1358,-33.11,1,0,X770,Central Coast,X770.s1
519,151.1506,-33.1132,1,0,X770,Central Coast,X770.s1
520,151.1633,-33.1246,1,0,X770,Central Coast,X770.s1
521,151.1865,-33.1339,1,0,X770,Central Coast,X770.s1
522,151.1932,-33.1344,1,0,X770,Central Coast,X770.s1
523,151.1957,-33.1372,1,0,X770,Central Coast,X770.s1
524,151.2024,-33.139,1,0,X770,Central Coast,X770.s1
525,151.205,-33.1367,1,0,X770,Central Coast,X770.s1
526,151.205,-33.1342,1,0,X770,Central Coast,X770.s1
527,151.2119,-33.1304,1,0,X770,Central Coast,X770.s1
528,151.215,-33.1291,1,0,X770,Central Coast,X770.s1
529,151.2188,-33.1305,1,0,X770,Central Coast,X770.s1
530,151.22,-33.1289,1,0,X770,Central Coast,X770.s1
531,151.2189,-33.1236,1,0,X770,Central Coast,X770.s1
532,151.2214,-33.1203,1,0,X770,Central Coast,X770.s1
533,151.2315,-33.1145,1,0,X770,Central Coast,X770.s1
534,151.2311,-33.11,1,0,X770,Central Coast,X770.s1
535,151.2324,-33.1085,1,0,X770,Central Coast,X770.s1
536,151.241,-33.1079,1,0,X770,Central Coast,X770.s1
537,151.2488,-33.1001,1,0,X770,Central Coast,X770.s1
538,151.2559,-33.1012,1,0,X770,Central Coast,X770.s1
539,151.2618,-33.0987,1,0,X770,Central Coast,X770.s1
540,151.2601,-33.0943,1,0,X770,Central Coast,X770.s1
541,151.2637,-33.0896,1,0,X770,Central Coast,X770.s1
542,151.2623,-33.0847,1,0,X770,Central Coast,X770.s1
543,151.2643,-33.0793,1,0,X770,Central Coast,X770.s1
544,151.2622,-33.075,1,0,X770,Central Coast,X770.s1
545,151.2662,-33.069,1,0,X770,Central Coast,X770.s1
546,151.2673,-33.0639,1,0,X770,Central Coast,X770.s1
547,151.2664,-33.0576,1,0,X770,Central Coast,X770.s1
548,151.278,-33.0567,1,0,X770,Central Coast,X770.s1
549,151.2816,-33.0584,1,0,X770,Central Coast,X770.s1
550,151.2888,-33.0552,1,0,X770,Central Coast,X770.s1
551,151.2963,-33.0548,1,0,X770,Central Coast,X770.s1
552,151.3,-33.0514,1,0,X770,Central Coast,X770.s1
553,151.3011,-33.0465,1,0,X770,Central Coast,X770.s1
554,151.3037,-33.0437,1,0,X770,Central Coast,X770.s1
555,151.3062,-33.044,1,0,X770,Central Coast,X770.s1
556,151.309,-33.0473,1,0,X770,Central Coast,X770.s1
557,151.3174,-33.0499,1,0,X770,Central Coast,X770.s1
558,151.3192,-33.053,1,0,X770,Central Coast,X770.s1
559,151.3233,-33.0553,1,0,X770,Central Coast,X770.s1
560,151.3258,-33.0598,1,0,X770,Central Coast,X770.s1
561,151.3315,-33.0622,1,0,X770,Central Coast,X770.s1
562,151.3333,-33.0695,1,0,X770,Central Coast,X770.s1
563,151.3571,-33.0818,1,0,X770,Central Coast,X770.s1
564,151.3566,-33.09,1,0,X770,Central Coast,X770.s1
565,151.3607,-33.0908,1,0,X770,Central Coast,X770.s1
566,151.3639,-33.0943,1,0,X770,Central Coast,X770.s1
567,151.3682,-33.094,1,0,X770,Central Coast,X770.s1
568,151.3694,-33.0956,1,0,X770,Central Coast,X770.s1
569,151.3728,-33.0946,1,0,X770,Central Coast,X770.s1
570,151.3741,-33.097,1,0,X770,Central Coast,X770.s1
571,151.379,-33.0998,1,0,X770,Central Coast,X770.s1
572,151.38,-33.1066,1,0,X770,Central Coast,X770.s1
573,151.3824,-33.1092,1,0,X770,Central Coast,X770.s1
574,151.3804,-33.1131,1,0,X770,Central Coast,X770.s1
575,151.3822,-33.1164,1,0,X770,Central Coast,X770.s1
576,151.38,-33.1208,1,0,X770,Central Coast,X770.s1
577,151.3809,-33.1267,1,0,X770,Central Coast,X770.s1
578,151.3839,-33.1296,1,0,X770,Central Coast,X770.s1
579,151.3831,-33.1398,1,0,X770,Central Coast,X770.s1
580,151.3874,-33.1433,1,0,X770,Central Coast,X770.s1
581,151.3883,-33.1501,1,0,X770,Central Coast,X770.s1
582,151.3923,-33.152,1,0,X770,Central Coast,X770.s1
583,151.3925,-33.1579,1,0,X770,Central Coast,X770.s1
584,151.3975,-33.165,1,0,X770,Central Coast,X770.s1
585,151.3962,-33.1672,1,0,X770,Central Coast,X770.s1
586,151.3894,-33.1701,1,0,X770,Central Coast,X770.s1
587,151.3978,-33.1702,1,0,X770,Central Coast,X770.s1
588,151.3994,-33.1729,1,0,X770,Central Coast,X770.s1
589,151.4041,-33.1736,1,0,X770,Central Coast,X770.s1
590,151.4035,-33.1763,1,0,X770,Central Coast,X770.s1
591,151.4006,-33.1759,1,0,X770,Central Coast,X770.s1
592,151.3986,-33.1857,1,0,X770,Central Coast,X770.s1
593,151.4111,-33.1875,1,0,X770,Central Coast,X770.s1
594,151.4124,-33.1893,1,0,X770,Central Coast,X770.s1
595,151.411,-33.1941,1,0,X770,Central Coast,X770.s1
596,151.4179,-33.1952,1,0,X770,Central Coast,X770.s1
597,151.4185,-33.1921,1,0,X770,Central Coast,X770.s1
598,151.4332,-33.1942,1,0,X770,Central Coast,X770.s1
599,151.4315,-33.1993,1,0,X770,Central Coast,X770.s1
600,151.4354,-33.1999,1,0,X770,Central Coast,X770.s1
601,151.4386,-33.1954,1,0,X770,Central Coast,X770.s1
602,151.4447,-33.1934,1,0,X770,Central Coast,X770.s1
603,151.4432,-33.201,1,0,X770,Central Coast,X770.s1
604,151.4551,-33.2028,1,0,X770,Central Coast,X770.s1
605,151.4611,-33.1997,1,0,X770,Central Coast,X770.s1
606,151.4644,-33.1939,1,0,X770,Central Coast,X770.s1
607,151.4684,-33.1934,1,0,X770,Central Coast,X770.s1
608,151.4746,-33.1896,1,0,X770,Central Coast,X770.s1
609,151.488,-33.1891,1,0,X770,Central Coast,X770.s1
610,151.4905,-33.1868,1,0,X770,Central Coast,X770.s1
611,151.5029,-33.1924,1,0,X770,Central Coast,X770.s1
612,151.5122,-33.1943,1,0,X770,Central Coast,X770.s1
613,151.5155,-33.184,1,0,X770,Central Coast,X770.s1
614,151.5277,-33.18,1,0,X770,Central Coast,X770.s1
615,151.5263,-33.174,1,0,X770,Central Coast,X770.s1
616,151.5297,-33.1693,1,0,X770,Central Coast,X770.s1
617,151.5262,-33.1575,1,0,X770,Central Coast,X770.s1
618,151.5284,-33.1558,1,0,X770,Central Coast,X770.s1
619,151.5279,-33.1591,1,0,X770,Central Coast,X770.s1
620,151.5302,-33.1608,1,0,X770,Central Coast,X770.s1
621,151.531,-33.1599,1,0,X770,Central Coast,X770.s1
622,151.535,-33.1521,1,0,X770,Central Coast,X770.s1
623,151.5352,-33.1482,1,0,X770,Central Coast,X770.s1
624,151.5377,-33.1455,1,0,X770,Central Coast,X770.s1
625,151.5358,-33.1433,1,0,X770,Central Coast,X770.s1
626,151.5417,-33.1443,1,0,X770,Central Coast,X770.s1
627,151.5411,-33.1482,1,0,X770,Central Coast,X770.s1
628,151.5442,-33.1508,1,0,X770,Central Coast,X770.s1
629,151.5449,-33.1574,1,0,X770,Central Coast,X770.s1
630,151.5482,-33.1572,1,0,X770,Central Coast,X770.s1
631,151.5537,-33.1598,1,0,X770,Central Coast,X770.s1
632,151.5535,-33.1629,1,0,X770,Central Coast,X770.s1
633,151.5594,-33.1715,1,0,X770,Central Coast,X770.s1
634,151.5679,-33.1753,1,0,X770,Central Coast,X770.s1
635,151.5689,-33.1686,1,0,X770,Central Coast,X770.s1
636,151.5676,-33.1672,1,0,X770,Central Coast,X770.s1
637,151.5647,-33.1676,1,0,X770,Central Coast,X770.s1
638,151.5719,-33.1574,1,0,X770,Central Coast,X770.s1
639,151.5719,-33.1548,1,0,X770,Central Coast,X770.s1
640,151.5673,-33.1506,1,0,X770,Central Coast,X770.s1
641,151.5528,-33.1457,1,0,X770,Central Coast,X770.s1
642,151.556,-33.1409,1,0,X770,Central Coast,X770.s1
643,151.5572,-33.1316,1,0,X770,Central Coast,X770.s1
644,151.5667,-33.1363,1,0,X770,Central Coast,X770.s1
645,151.5685,-33.1341,1,0,X770,Central Coast,X770.s1
646,151.5666,-33.1303,1,0,X770,Central Coast,X770.s1
647,151.5727,-33.1323,1,0,X770,Central Coast,X770.s1
648,151.5774,-33.1289,1,0,X770,Central Coast,X770.s1
649,151.5796,-33.1248,1,0,X770,Central Coast,X770.s1
650,151.5839,-33.1229,1,0,X770,Central Coast,X770.s1
651,151.5851,-33.1192,1,0,X770,Central Coast,X770.s1
652,151.583,-33.1102,1,0,X770,Central Coast,X770.s1
653,151.5792,-33.1043,1,0,X770,Central Coast,X770.s1
654,151.5813,-33.1027,1,0,X770,Central Coast,X770.s1
655,151.5805,-33.1054,1,0,X770,Central Coast,X770.s1
656,151.5895,-33.1157,1,0,X770,Central Coast,X770.s1
657,151.5898,-33.1223,1,0,X770,Central Coast,X770.s1
658,151.5844,-33.1267,1,0,X770,Central Coast,X770.s1
659,151.5871,-33.1309,1,0,X770,Central Coast,X770.s1
660,151.5912,-33.1317,1,0,X770,Central Coast,X770.s1
661,151.5873,-33.1375,1,0,X770,Central Coast,X770.s1
662,151.5913,-33.1414,1,0,X770,Central Coast,X770.s1
663,151.5879,-33.1499,1,0,X770,Central Coast,X770.s1
664,151.5949,-33.1573,1,0,X770,Central Coast,X770.s1
665,151.5953,-33.1618,1,0,X770,Central Coast,X770.s1
666,151.5973,-33.1615,1,0,X770,Central Coast,X770.s1
667,151.6,-33.1581,1,0,X770,Central Coast,X770.s1
668,151.6364,-33.1632,1,0,X770,Central Coast,X770.s1
669,151.6364,-33.1658,1,0,X770,Central Coast,X770.s1
670,151.6321,-33.1669,1,0,X770,Central Coast,X770.s1
671,151.6316,-33.17,1,0,X770,Central Coast,X770.s1
672,151.633,-33.1719,1,0,X770,Central Coast,X770.s1
673,151.6355,-33.1718,1,0,X770,Central Coast,X770.s1
674,151.6345,-33.1743,1,0,X770,Central Coast,X770.s1
675,151.6387,-33.1757,1,0,X770,Central Coast,X770.s1
676,151.3828,-33.472,2,0,X770,Central Coast,X770.s2
677,151.3798,-33.4702,2,0,X770,Central Coast,X770.s2
678,151.3709,-33.4718,2,0,X770,Central Coast,X770.s2
679,151.3653,-33.4772,2,0,X770,Central Coast,X770.s2
680,151.3654,-33.4822,2,0,X770,Central Coast,X770.s2
681,151.3688,-33.4865,2,0,X770,Central Coast,X770.s2
682,151.3739,-33.4895,2,0,X770,Central Coast,X770.s2
683,151.3734,-33.4906,2,0,X770,Central Coast,X770.s2
684,151.3659,-33.4914,2,0,X770,Central Coast,X770.s2
685,151.3603,-33.4866,2,0,X770,Central Coast,X770.s2
686,151.3526,-33.4889,2,0,X770,Central Coast,X770.s2
687,151.3537,-33.4856,2,0,X770,Central Coast,X770.s2
688,151.3518,-33.4825,2,0,X770,Central Coast,X770.s2
689,151.3469,-33.4803,2,0,X770,Central Coast,X770.s2
690,151.3421,-33.4812,2,0,X770,Central Coast,X770.s2
691,151.3364,-33.4766,2,0,X770,Central Coast,X770.s2
692,151.3359,-33.4743,2,0,X770,Central Coast,X770.s2
693,151.3416,-33.4715,2,0,X770,Central Coast,X770.s2
694,151.3532,-33.4747,2,0,X770,Central Coast,X770.s2
695,151.3599,-33.4695,2,0,X770,Central Coast,X770.s2
696,151.3603,-33.4668,2,0,X770,Central Coast,X770.s2
697,151.3538,-33.4597,2,0,X770,Central Coast,X770.s2
698,151.3567,-33.4554,2,0,X770,Central Coast,X770.s2
699,151.3578,-33.4503,2,0,X770,Central Coast,X770.s2
700,151.361,-33.4504,2,0,X770,Central Coast,X770.s2
701,151.3611,-33.4474,2,0,X770,Central Coast,X770.s2
702,151.3651,-33.445,2,0,X770,Central Coast,X770.s2
703,151.3671,-33.4456,2,0,X770,Central Coast,X770.s2
704,151.3696,-33.4427,2,0,X770,Central Coast,X770.s2
705,151.3683,-33.4406,2,0,X770,Central Coast,X770.s2
706,151.3695,-33.4387,2,0,X770,Central Coast,X770.s2
707,151.3655,-33.437,2,0,X770,Central Coast,X770.s2
708,151.3593,-33.4382,2,0,X770,Central Coast,X770.s2
709,151.3571,-33.4426,2,0,X770,Central Coast,X770.s2
710,151.3513,-33.4452,2,0,X770,Central Coast,X770.s2
711,151.3498,-33.4399,2,0,X770,Central Coast,X770.s2
712,151.3453,-33.4406,2,0,X770,Central Coast,X770.s2
713,151.3419,-33.4507,2,0,X770,Central Coast,X770.s2
714,151.3406,-33.4448,2,0,X770,Central Coast,X770.s2
715,151.3414,-33.4335,2,0,X770,Central Coast,X770.s2
716,151.3387,-33.4299,2,0,X770,Central Coast,X770.s2
717,151.3311,-33.428,2,0,X770,Central Coast,X770.s2
718,151.3275,-33.432,2,0,X770,Central Coast,X770.s2
719,151.3228,-33.4278,2,0,X770,Central Coast,X770.s2
720,151.3269,-33.4331,2,0,X770,Central Coast,X770.s2
721,151.3205,-33.4303,2,0,X770,Central Coast,X770.s2
722,151.3184,-33.4314,2,0,X770,Central Coast,X770.s2
723,151.3243,-33.436,2,0,X770,Central Coast,X770.s2
724,151.3321,-33.4363,2,0,X770,Central Coast,X770.s2
725,151.3289,-33.4516,2,0,X770,Central Coast,X770.s2
726,151.3186,-33.4515,2,0,X770,Central Coast,X770.s2
727,151.3135,-33.4606,2,0,X770,Central Coast,X770.s2
728,151.3199,-33.4647,2,0,X770,Central Coast,X770.s2
729,151.3196,-33.4696,2,0,X770,Central Coast,X770.s2
730,151.3243,-33.4743,2,0,X770,Central Coast,X770.s2
731,151.3246,-33.4832,2,0,X770,Central Coast,X770.s2
732,151.3308,-33.485,2,0,X770,Central Coast,X770.s2
733,151.3366,-33.4844,2,0,X770,Central Coast,X770.s2
734,151.3305,-33.4959,2,0,X770,Central Coast,X770.s2
735,151.3312,-33.4998,2,0,X770,Central Coast,X770.s2
736,151.3336,-33.502,2,0,X770,Central Coast,X770.s2
737,151.3366,-33.5018,2,0,X770,Central Coast,X770.s2
738,151.3446,-33.5075,2,0,X770,Central Coast,X770.s2
739,151.3473,-33.5062,2,0,X770,Central Coast,X770.s2
740,151.3468,-33.5031,2,0,X770,Central Coast,X770.s2
741,151.3523,-33.5016,2,0,X770,Central Coast,X770.s2
742,151.3479,-33.4982,2,0,X770,Central Coast,X770.s2
743,151.3456,-33.4992,2,0,X770,Central Coast,X770.s2
744,151.3485,-33.5005,2,0,X770,Central Coast,X770.s2
745,151.344,-33.4998,2,0,X770,Central Coast,X770.s2
746,151.3429,-33.4964,2,0,X770,Central Coast,X770.s2
747,151.3447,-33.4986,2,0,X770,Central Coast,X770.s2
748,151.3446,-33.4968,2,0,X770,Central Coast,X770.s2
749,151.3473,-33.4972,2,0,X770,Central Coast,X770.s2
750,151.3434,-33.4959,2,0,X770,Central Coast,X770.s2
751,151.3413,-33.4891,2,0,X770,Central Coast,X770.s2
752,151.347,-33.4919,2,0,X770,Central Coast,X770.s2
753,151.3448,-33.4946,2,0,X770,Central Coast,X770.s2
754,151.3476,-33.4925,2,0,X770,Central Coast,X770.s2
755,151.3493,-33.4943,2,0,X770,Central Coast,X770.s2
756,151.3477,-33.4962,2,0,X770,Central Coast,X770.s2
757,151.3501,-33.4952,2,0,X770,Central Coast,X770.s2
758,151.3487,-33.4973,2,0,X770,Central Coast,X770.s2
759,151.3495,-33.498,2,0,X770,Central Coast,X770.s2
760,151.3504,-33.4965,2,0,X770,Central Coast,X770.s2
761,151.3514,-33.4995,2,0,X770,Central Coast,X770.s2
762,151.3498,-33.4991,2,0,X770,Central Coast,X770.s2
763,151.3525,-33.5014,2,0,X770,Central Coast,X770.s2
764,151.354,-33.4989,2,0,X770,Central Coast,X770.s2
765,151.3524,-33.4963,2,0,X770,Central Coast,X770.s2
766,151.3542,-33.4915,2,0,X770,Central Coast,X770.s2
767,151.3586,-33.4898,2,0,X770,Central Coast,X770.s2
768,151.3642,-33.4933,2,0,X770,Central Coast,X770.s2
769,151.3699,-33.4937,2,0,X770,Central Coast,X770.s2
770,151.37,-33.4992,2,0,X770,Central Coast,X770.s2
771,151.3643,-33.4997,2,0,X770,Central Coast,X770.s2
772,151.366,-33.5025,2,0,X770,Central Coast,X770.s2
773,151.3707,-33.4996,2,0,X770,Central Coast,X770.s2
774,151.3773,-33.4996,2,0,X770,Central Coast,X770.s2
775,151.3818,-33.4935,2,0,X770,Central Coast,X770.s2
776,151.382,-33.4901,2,0,X770,Central Coast,X770.s2
777,151.3763,-33.4897,2,0,X770,Central Coast,X770.s2
778,151.373,-33.4864,2,0,X770,Central Coast,X770.s2
779,151.3772,-33.485,2,0,X770,Central Coast,X770.s2
780,151.379,-33.4802,2,0,X770,Central Coast,X770.s2
781,151.381,-33.4793,2,0,X770,Central Coast,X770.s2
782,151.3789,-33.4761,2,0,X770,Central Coast,X770.s2
783,151.382,-33.4744,2,0,X770,Central Coast,X770.s2
784,151.3828,-33.472,2,0,X770,Central Coast,X770.s2
785,151.5859,-33.2078,3,0,X770,Central Coast,X770.s3
786,151.5835,-33.2047,3,0,X770,Central Coast,X770.s3
787,151.5783,-33.2023,3,0,X770,Central Coast,X770.s3
788,151.577,-33.1966,3,0,X770,Central Coast,X770.s3
789,151.5628,-33.195,3,0,X770,Central Coast,X770.s3
790,151.5571,-33.1973,3,0,X770,Central Coast,X770.s3
791,151.5553,-33.2001,3,0,X770,Central Coast,X770.s3
792,151.5636,-33.2075,3,0,X770,Central Coast,X770.s3
793,151.5603,-33.211,3,0,X770,Central Coast,X770.s3
794,151.5609,-33.2131,3,0,X770,Central Coast,X770.s3
795,151.5555,-33.2212,3,0,X770,Central Coast,X770.s3
796,151.5543,-33.2278,3,0,X770,Central Coast,X770.s3
797,151.5626,-33.2338,3,0,X770,Central Coast,X770.s3
798,151.5686,-33.2329,3,0,X770,Central Coast,X770.s3
799,151.5745,-33.2272,3,0,X770,Central Coast,X770.s3
800,151.5813,-33.2118,3,0,X770,Central Coast,X770.s3
801,151.5859,-33.2078,3,0,X770,Central Coast,X770.s3
802,151.324,-33.4837,4,0,X770,Central Coast,X770.s4
803,151.3237,-33.4763,4,0,X770,Central Coast,X770.s4
804,151.3201,-33.4779,4,0,X770,Central Coast,X770.s4
805,151.3198,-33.4802,4,0,X770,Central Coast,X770.s4
806,151.3158,-33.4791,4,0,X770,Central Coast,X770.s4
807,151.3134,-33.4772,4,0,X770,Central Coast,X770.s4
808,151.3124,-33.4718,4,0,X770,Central Coast,X770.s4
809,151.3094,-33.4673,4,0,X770,Central Coast,X770.s4
810,151.3071,-33.4679,4,0,X770,Central Coast,X770.s4
811,151.3091,-33.4758,4,0,X770,Central Coast,X770.s4
812,151.3014,-33.4749,4,0,X770,Central Coast,X770.s4
813,151.3056,-33.4795,4,0,X770,Central Coast,X770.s4
814,151.3045,-33.4816,4,0,X770,Central Coast,X770.s4
815,151.3097,-33.4805,4,0,X770,Central Coast,X770.s4
816,151.3113,-33.4825,4,0,X770,Central Coast,X770.s4
817,151.3161,-33.4835,4,0,X770,Central Coast,X770.s4
818,151.3178,-33.4868,4,0,X770,Central Coast,X770.s4
819,151.311,-33.4865,4,0,X770,Central Coast,X770.s4
820,151.3094,-33.4914,4,0,X770,Central Coast,X770.s4
821,151.303,-33.4918,4,0,X770,Central Coast,X770.s4
822,151.3059,-33.4945,4,0,X770,Central Coast,X770.s4
823,151.2952,-33.4961,4,0,X770,Central Coast,X770.s4
824,151.3064,-33.4964,4,0,X770,Central Coast,X770.s4
825,151.3116,-33.4919,4,0,X770,Central Coast,X770.s4
826,151.3156,-33.4914,4,0,X770,Central Coast,X770.s4
827,151.324,-33.4837,4,0,X770,Central Coast,X770.s4
828,151.4356,-33.4565,5,0,X770,Central Coast,X770.s5
829,151.433,-33.4531,5,0,X770,Central Coast,X770.s5
830,151.4315,-33.4594,5,0,X770,Central Coast,X770.s5
831,151.433,-33.4617,5,0,X770,Central Coast,X770.s5
832,151.4289,-33.4618,5,0,X770,Central Coast,X770.s5
833,151.4297,-33.459,5,0,X770,Central Coast,X770.s5
834,151.4261,-33.4547,5,0,X770,Central Coast,X770.s5
835,151.4262,-33.4586,5,0,X770,Central Coast,X770.s5
836,151.4226,-33.46,5,0,X770,Central Coast,X770.s5
837,151.421,-33.4626,5,0,X770,Central Coast,X770.s5
838,151.422,-33.4635,5,0,X770,Central Coast,X770.s5
839,151.4265,-33.4612,5,0,X770,Central Coast,X770.s5
840,151.4295,-33.463,5,0,X770,Central Coast,X770.s5
841,151.4257,-33.4714,5,0,X770,Central Coast,X770.s5
842,151.43,-33.4703,5,0,X770,Central Coast,X770.s5
843,151.4301,-33.4632,5,0,X770,Central Coast,X770.s5
844,151.4352,-33.4642,5,0,X770,Central Coast,X770.s5
845,151.4319,-33.4584,5,0,X770,Central Coast,X770.s5
846,151.4356,-33.4565,5,0,X770,Central Coast,X770.s5
847,151.4552,-33.4178,6,0,X770,Central Coast,X770.s6
848,151.4547,-33.4158,6,0,X770,Central Coast,X770.s6
849,151.4532,-33.416,6,0,X770,Central Coast,X770.s6
850,151.4496,-33.4214,6,0,X770,Central Coast,X770.s6
851,151.444,-33.4233,6,0,X770,Central Coast,X770.s6
852,151.448,-33.4298,6,0,X770,Central Coast,X770.s6
853,151.4465,-33.4255,6,0,X770,Central Coast,X770.s6
854,151.4529,-33.4236,6,0,X770,Central Coast,X770.s6
